P1,P0,P0_ERR,P1_ERR,PSRJ
1.646e-16,0.3554290457076,3e-13,2e-20,J1852-0024g
7.9154e-15,1.369012367933,4e-12,3e-19,J1852-0033g
3.783e-16,0.802905417851,4e-12,3e-19,J1852-0039g
1.7569950901906719e-15,0.4514728526512446,2.2421051034915766e-11,1.0191386834052622e-17,J1852-0118
5.148961263229062e-15,0.42897892562296086,2.0242521049149276e-11,7.360916745145208e-18,J1852-0127
1.462821836754596e-14,0.524156765381103,1.3737015734739033e-11,2.747403148017731e-20,J1852-0635
9.829799481698391e-15,3.0196940896217397,3.6474209579585866e-11,2.73556571846894e-17,J1852-0947
1.0192771988263972e-20,0.0043146558486782645,2.4201131620293623e-16,2.606275712954698e-24,J1852-1310
8.770626548557758e-17,0.33633713161997586,5.656133305317647e-13,5.6561333053176556e-21,J1852-2610
3.352889530095643e-14,0.3978894589783022,2.37474032349069e-12,1.8997922587967677e-19,J1853+0011
1.1422e-15,0.92859578401,3e-12,3e-19,J1853+0013g
6.5e-17,0.576939240923,6e-12,4e-19,J1853+0023g
2.428e-15,1.87675787185,1e-11,2e-18,J1853+0029
2.1385552571152616e-14,0.2755775995829073,5.316010937431403e-11,3.0377205356751995e-17,J1853+0056
1.1225e-16,0.585552887667,3e-12,9e-20,J1853+0259
2.645e-15,1.32065850582,1.5e-10,1e-18,J1853+0427
1.2806066111492433e-15,0.905137354251592,2.4578208901847163e-11,1.6385472601232916e-19,J1853+0505
6.124815887967964e-16,0.12640033324309044,1.5977044243964313e-13,1.5977044243971815e-21,J1853+0545
5.13372311005268e-15,3.914657915728037,4.5973639791516535e-10,6.129818638868873e-17,J1853+0853
8.71714185449895e-21,0.004091797383582127,5.022841748486863e-17,1.0045683496973727e-24,J1853+1303
5.571715170130388e-15,0.1014374536760891,3.086867102486617e-14,4.1158228034551865e-22,J1853-0004
1.55e-15,1.04813210509,6e-11,5e-17,J1853-0649
-2.393192238042985e-21,0.0021494330032834747,3.2340435649229527e-16,1.8480248942416872e-23,J1853-0842A
5.775e-16,0.76727953408,2e-11,1.8e-18,J1854+0050
1.45125e-13,4.5578200962,1e-10,6e-18,J1854+0306
1.85e-15,1.3664496471,2e-10,1.6e-16,J1854+0317
5.51e-17,0.628540823296,1.5e-11,6e-19,J1854+0319
6.388747858250771e-16,0.5731969890775048,1.971328729725103e-11,1.6427739414376446e-19,J1854+1050
2.2623666663482677e-15,0.7168558179947386,1.5416467913787175e-12,1.5416467913787206e-19,J1854-0036
1.2e-15,0.54402080981,1.5e-10,1e-17,J1854-0524
4.161184883535995e-15,1.1465948471179677,1.3146797434374756e-11,9.202758204067278e-20,J1854-1421
4.52e-15,3.4531211813,7e-10,4e-17,J1854-1557
6.466e-17,0.2468167699732,9e-13,7e-20,J1855+0205
2.15e-17,0.983029834436,3e-12,4e-19,J1855+0235g
7.0029e-15,1.6335656928,3e-10,4e-19,J1855+0306
1.8109710529947845e-14,0.8453475746096066,3.5730626094917226e-11,9.289962784678604e-18,J1855+0307
9.292934815404907e-16,1.6781063295134198,2.534436767837702e-10,8.448122559459006e-17,J1855+0422
2.67207e-13,1.39348448168,8e-11,8e-18,J1855+0527
7.515532182120717e-16,0.25868464807051533,6.022597243262973e-12,5.353419771789322e-19,J1855+0700
2.4e-16,0.34540115992,4e-11,3e-18,J1855-0941
1.09e-20,0.003594091653371,1e-15,1e-22,J1855-1436
1.2217096012223867e-15,0.6202171151349284,1.9233463495314652e-11,2.3080156194377593e-18,J1856+0102
2.0835976559733968e-13,0.26743960987248194,6.43715504358708e-11,5.721915682212555e-19,J1856+0113
7.8e-16,9.89009157558,8e-11,1e-17,J1856+0211g
6.2117e-14,0.08090668906,4e-11,4e-18,J1856+0245
3.7088493526099097e-17,0.4202521551804407,8.830593696690261e-11,5.651579965881767e-17,J1856+0404
2.6283e-15,2.1707012972,1.5e-09,1.5e-18,J1856+0912
1.6974692233457108e-15,0.37048341742864865,6.862898129480516e-12,8.235477755376643e-19,J1856-0526
2.976598078078348e-14,7.055202873998977,2.4887943796641712e-08,6.968624263059996e-16,J1856-3754
5.4585079743624065e-17,0.3569289980219591,3.82194928886879e-12,2.1657712636923177e-20,J1857+0057
3.116743767561124e-14,0.13976006451543274,3.320588857670847e-12,1.1719725380024113e-18,J1857+0143
1.4034421601507468e-14,0.6309830583311418,5.1758150587119734e-11,1.9906980995046184e-17,J1857+0210
4.0271897758046724e-14,0.41582305526331814,6.916352531540821e-12,5.187264400385563e-20,J1857+0212
1.6059e-15,0.333917722223,2e-12,2e-19,J1857+0214g
6.15e-17,0.875874011838,6e-12,5e-19,J1857+0224g
2.6489e-15,0.77267804332,4e-11,1.6e-18,J1857+0300
6.9311e-15,0.349951177522,4e-12,8e-19,J1857+0526
4.737424217895833e-15,0.5029238705164849,1.2646620976764103e-11,7.587972586058836e-19,J1857+0809
1.784132443034935e-20,0.005362100548700452,2.587691006493632e-17,1.1500848917749474e-25,J1857+0943
1.055e-14,3.6872190477,3e-10,6e-17,J1857-1027
4.611390867737952e-15,0.7458280319789807,2.2250378131425583e-10,8.343891799284598e-17,J1858+0215
1.4e-14,0.197644188243,1.3e-11,1e-15,J1858+0239
2.4317184644624555e-14,4.6932329333315375,1.1013217683253874e-09,8.810574146603173e-17,J1858+0241
1.025e-16,0.86744387855,4e-11,1.5e-18,J1858+0319
2.0401e-15,0.25684379795,5e-12,4e-19,J1858+0346
5.06e-15,0.551058591,2e-09,7e-17,J1858-0736
3.8e-21,0.002384012901237,2e-16,1e-22,J1858-2216
6.478e-16,1.51150850359,2e-11,9e-19,J1859+0345
5.3e-17,0.33632493022,2e-12,1e-18,J1859+0430g
2.5508877156990628e-14,1.0443127017854041,1.4177657248434295e-10,3.2717670573310646e-17,J1859+0601
1.5895e-15,0.508561079708,1.7e-11,1e-18,J1859+0603
3.9255e-15,0.933971582308,1.9e-11,6e-19,J1859+1526
5.0504503460255917e-17,1.393729135204375,1.942480902317535e-11,1.5539847218540283e-17,J1859+7654
5.7051214259716775e-15,0.37426157515586045,2.521291079486624e-11,1.1205738131051688e-17,J1900+0227
5.904653791479672e-21,0.00490923901641845,4.820125544065039e-15,2.1690564948292674e-22,J1900+0308
3.2304e-15,0.312314406456,1.8e-11,8e-19,J1900+0438
5.125369729329153e-15,0.38986910117839835,1.9759729086974784e-11,4.559937481609596e-18,J1900+0634
9.047698987361523e-15,4.341134270625105,1.884544675559576e-11,1.8845446755595775e-18,J1900+4221
1.4214276210638607e-16,0.38519409486189965,5.934979628659126e-12,8.902469442988688e-19,J1900-0051
3.048959161480971e-14,1.83233207264119,2.6859526595436473e-11,4.3646730717585185e-18,J1900-0134
2.263e-16,1.423889144409,1.9e-11,9e-19,J1900-0933
2.045336672279789e-16,0.6122092044382964,6.37160186998252e-13,4.4976013199876815e-21,J1900-2600
1.86e-15,1.2791931935,6e-10,3e-17,J1900-7951
3.2414413462623512e-15,0.31881725933498317,1.0164444484986992e-11,3.0493333454961042e-18,J1901+0124
2.357457399250297e-15,0.28821915934414544,9.968434057565508e-13,1.079913689570828e-20,J1901+0156
2.3034e-14,0.88524028123,4e-11,4e-18,J1901+0234
4.560848269012361e-16,1.2996934494707475,2.0270436751166045e-10,1.0135218375583024e-16,J1901+0254
4.5713869473215085e-20,0.007796776259722284,3.03948600220845e-15,1.21579440088338e-22,J1901+0300
5.227593392991978e-16,0.6365844782166424,7.294316362314388e-11,2.4314387874381294e-17,J1901+0320
7.459276646082326e-15,0.6554502394904106,3.8665351480323295e-11,3.007305115149133e-19,J1901+0331
1.2741046040137988e-14,0.5547564648285169,2.7697926174213016e-11,9.232642058071093e-18,J1901+0355
1.316273974714468e-13,2.663079683044812,7.801192738070661e-10,2.1275980194739565e-16,J1901+0413
8.67473289827512e-15,0.6905763580787282,2.3844785316863996e-10,2.3844785316864747e-17,J1901+0435
1.5682e-14,0.87704381015,6e-11,2e-18,J1901+0459
3.1099513499336187e-14,0.6147566940826142,1.1337773787581548e-10,3.779257929194023e-17,J1901+0510
2.5338e-14,4.6003689902,4e-10,1.5e-17,J1901+0511
1.7997908318252973e-17,0.8320019489218338,4.1533634580583785e-11,2.768908972038919e-18,J1901+0621
2.1686354704550704e-19,0.07574385040529537,5.737130874219763e-14,5.737130874219764e-22,J1901+0658
2.2871765996097048e-15,0.6439986635060188,3.317874228780307e-11,2.903139950183725e-19,J1901+0716
1.31e-16,1.830857453,2e-10,1.1e-17,J1901+1306
3.576063468406558e-20,0.0027933649560078376,3.1211551109810676e-16,6.242310221962135e-24,J1901-0125
2.291646795396197e-15,0.3557251865693686,1.391944491957933e-11,5.061616334392487e-18,J1901-0312
2.570847286357543e-15,0.8016930968827072,1.0926100967019556e-10,3.213559107946929e-17,J1901-0315
1.6382851271131851e-15,1.7819277623429401,4.127846515271073e-12,4.127846515271143e-20,J1901-0906
8.23e-16,1.95685759005,1.6e-10,1.6e-17,J1901-1740
9.48e-17,0.415394227732,2e-12,2e-19,J1902+0235
2.405195796996412e-15,1.2237774535891253,1.6473943815043917e-10,2.545973135052243e-17,J1902+0248
1.2875164037576488e-14,0.7465773564335665,1.6721332474179978e-12,1.1147554982935844e-20,J1902+0556
7.710229237727491e-15,0.673505459244068,1.8144384145262518e-11,4.536096036505862e-20,J1902+0615
2.1e-16,0.4878126283,2e-10,5e-18,J1902+0723
2.59192e-15,0.40914018296,6e-11,1.3e-19,J1902+1141
1.9991775264757287e-15,1.5246721059905737,3.9518625523357427e-10,1.6272375215500117e-16,J1902-0340
7.53681e-15,0.786813538431,8e-12,1.9e-19,J1902-1036
9.199255079615061e-21,0.001742399949905645,1.517978792715597e-16,1.2143830341724776e-24,J1902-5105
4.025014116986884e-15,0.7293069607464464,2.1275545719728748e-12,2.1275545719728878e-19,J1903+0135
1.8820823353764502e-20,0.0021499123643492113,4.159910856943454e-17,9.244246348763232e-25,J1903+0327
2.268e-16,1.15139859175,1.3e-10,5e-19,J1903+0415
1.9203852951208303e-14,0.37411702825133636,4.198906524828336e-12,2.6593074657281063e-19,J1903+0601
1.0595e-14,0.79123225301,7e-11,4e-18,J1903+0654
9.1961e-17,0.1531502678628,1e-13,7e-21,J1903+0845g
2.71523e-14,1.23188198312,1e-11,5e-19,J1903+0851g
1.48383e-14,0.166314477824,3e-12,2e-19,J1903+0912
3.689915555130667e-14,0.3571548202604058,8.929169594466993e-11,1.275595656353762e-17,J1903+0925
4.45e-16,0.65118538418,1.4e-10,1e-17,J1903+2225
6.791267539206072e-16,0.3014587740785948,5.452643548138155e-12,5.452643548138161e-19,J1903-0258
3.380714879991255e-15,0.4318893087444903,1.492227000062349e-11,7.46113500034832e-20,J1903-0632
1.33e-15,0.88732464056,4e-11,2e-18,J1903-0848
1.0433565344398565e-20,0.003597898018891121,1.035589612347252e-15,5.177948061736261e-23,J1903-7051
1.1805258543212094e-16,0.13952466658865756,1.1680279552005633e-12,2.141384584534375e-20,J1904+0004
4e-18,0.43808945697,2e-11,3e-18,J1904+0056
1.1e-19,0.0710948973807,3e-13,3e-20,J1904+0412
5.7160098364573514e-21,0.006092367929629891,3.711694698998281e-15,2.227016819398968e-22,J1904+0451
4.10898e-16,0.2089583321216,2e-13,7e-21,J1904+0738
1.7317e-14,0.26334472587,9e-12,3e-18,J1904+0800
1.009e-20,0.0061974296377438,4e-16,3e-23,J1904+0852g
2.76e-16,1.8565697165,7e-11,8e-18,J1904+1011
8.89803812587126e-16,0.37938716196652666,5.757384746600621e-12,7.196730933250782e-19,J1904-0150
7.423590716893973e-16,0.7508081223803229,2.8185641831613295e-12,2.818564183161384e-20,J1904-1224
3.19e-15,1.54141204423,2e-11,8e-19,J1904-1629
4.905188963417975e-21,0.0037844047882355774,2.2914751361952585e-16,1.4321719601220364e-24,J1905+0400
1.1123216816026518e-15,0.441209731966378,1.7519942482365883e-11,9.733301379092199e-19,J1905+0600
1.35232e-13,0.989706023196,7e-12,1e-18,J1905+0616
3.87e-16,2.51176254691,2e-11,2e-18,J1905+0656g
4.9416212162022025e-15,0.6480400542978437,6.299338679615283e-11,5.039470943701384e-19,J1905+0709
4.59e-17,1.192648616445,2e-12,2e-19,J1905+0758g
3.499036e-15,0.2182543240059,3e-13,9e-21,J1905+0902
1.5008e-15,1.634497451794,4e-12,4e-19,J1905+0936g
2.0698e-14,1.72681020359,3e-11,8e-19,J1905+1034
3.059240609691922e-15,0.6431833483822751,2.4821089178174103e-11,4.136848196429735e-20,J1905-0056
3.32e-21,0.0027895524236884,2e-16,1e-23,J1906+0055
1.1460817523240608e-14,1.0433616286550669,8.708827905198029e-12,8.708827905198032e-18,J1906+0414
2.9816134024624435e-21,0.0020832783349232216,2.1700243103802357e-16,1.3020145862281412e-23,J1906+0454
5.2152e-15,0.39758968304,5e-12,4e-19,J1906+0509
2.1355985593221473e-15,0.26727500825911665,4.2861558023946526e-13,3.5717965020021116e-21,J1906+0641
1.5228280705251618e-16,1.2865643795569428,9.931487416468446e-11,4.965743708234223e-18,J1906+0649
3.587895191607698e-14,0.11152413649784379,1.2437633021589695e-12,2.487526605605238e-20,J1906+0722
2.999e-15,1.5364901376,2e-10,6e-19,J1906+0724
2.026782986477119e-14,0.1440731553806599,4.1514148202679546e-11,1.8681366691570937e-18,J1906+0746
1.16e-19,0.05718905678761,1e-14,1e-21,J1906+0757g
1.322550312954807e-16,0.7753445899477702,4.208114632128932e-11,1.803477699483828e-17,J1906+0912
2.054e-16,1.019093,,1.9e-18,J1906+1854
1.1354215153545087e-15,0.35187943982210884,1.9811062427123378e-11,3.714574205085636e-18,J1907+0249
2.23e-16,0.61876063644,3e-11,9e-19,J1907+0255
8.221946966084683e-15,0.24015326320797312,4.037151288060662e-12,2.3069435931775372e-18,J1907+0345
3.1491845917211616e-15,1.1384027131616523,5.183842949335246e-10,1.1663646636004304e-16,J1907+0534
8.682080118919104e-14,0.10663274626573079,4.5482170304686894e-12,2.274108516440401e-19,J1907+0602
4.521551e-13,0.32364802449,1.9e-11,1.2e-18,J1907+0631
1.841594826137721e-14,0.36367633000534466,1.190344257055407e-11,3.967814190184874e-18,J1907+0731
6.714546372485024e-16,0.5746979519543912,1.6513886799028587e-11,6.275276983630863e-18,J1907+0740
3.69542e-15,0.167627579462,1.6e-11,6e-20,J1907+0833
5.5446e-15,1.52704227084,3e-11,1.2e-18,J1907+0859
9.42955e-14,0.2261071099878,6e-13,4e-19,J1907+0918
9.2e-11,5.198346,3e-06,4e-12,J1907+0919
1.597873855530207e-13,1.4201603414272963,1.6134843162903159e-10,2.016855395366163e-17,J1907+1149
1.948e-15,0.82709737059,3e-11,4e-18,J1907+1247
5.407066869004797e-16,1.2357574527805222,2.748773667784688e-12,1.9852254267334006e-20,J1907+4002
3.084e-15,0.63223532885,4e-11,2e-18,J1907-1532
5.2692547140312325e-20,0.004702324276868943,1.5478297523381717e-15,1.1055926802415513e-22,J1908+0128
9.8e-16,0.8467928462,4e-10,3e-17,J1908+0457
2.5856e-15,0.29102078676,3e-11,1.8e-18,J1908+0500
2.2796e-15,0.168677558616,3e-12,3e-19,J1908+0558
8.2459e-16,0.212352673319,2e-12,6e-20,J1908+0734
1.9872e-15,0.512110722994,1.2e-11,7e-19,J1908+0833
2.386457545009036e-15,0.18539724391922635,1.3748855221138046e-11,1.3748855221138503e-18,J1908+0839
3.487123122922315e-14,0.3365546517624325,1.5857664707210508e-11,6.796142017455377e-19,J1908+0909
9.8e-17,0.83026988471,6e-11,1.4e-17,J1908+0916
3.7e-15,3.174831829,8e-09,2e-16,J1908+1351
1.383481973245491e-20,0.002564392670634839,5.260887815364545e-17,3.9456658615234085e-24,J1908+2105
1.7e-17,0.377578,,1e-18,J1908+2351
5.5185607965413215e-15,1.0169483619839526,3.102551912825532e-11,1.861531147698365e-19,J1909+0007
5.525330548991609e-15,0.9898312072104777,4.898829093838758e-12,4.8988290938418113e-20,J1909+0254
2.0580617211139008e-14,0.7559927608522158,1.7145751633828664e-10,7.429825707992479e-17,J1909+0616
3.2239e-15,0.741761952452,6e-12,7e-19,J1909+0641
1.5192e-13,0.23716129322,9e-11,9e-18,J1909+0749
3.580499560553564e-14,0.22294927331819325,1.491191354193313e-11,4.473574062582503e-18,J1909+0912
2.640285461794739e-15,0.28364211181476995,7.240756283526822e-11,3.2181139066129965e-20,J1909+1102
7.25e-17,0.448945466859,3e-12,8e-20,J1909+1148
3.4e-15,1.229312421,2e-09,5e-17,J1909+1205
2.19e-16,0.9961077952,4e-10,1.5e-17,J1909+1450
9.7e-17,0.542451,,3e-18,J1909+1859
1.402531027291888e-20,0.0029471080697667357,7.816901377395793e-18,6.079812182418952e-26,J1909-3744
2.623072700924712e-16,0.33785484526926585,1.0273130682472762e-11,1.3697507576630349e-18,J1910+0225
4.47111046953111e-15,2.3302628205210025,6.516149775242998e-11,4.887112331432888e-19,J1910+0358
1.72366e-14,0.664679416494,9e-12,3e-19,J1910+0435
7.304904510355136e-16,0.3080479466202108,1.1387224490031389e-11,7.591482993354279e-19,J1910+0517
1.9237333215745995e-15,0.45286735392734545,8.203553610126224e-11,3.076332603797334e-17,J1910+0534
2.05e-16,0.53864678794,3e-11,2e-18,J1910+0710
6.122e-15,2.7124228384,3e-10,1.5e-17,J1910+0714
8.306181167200952e-15,0.32541532197449324,2.012007503739499e-12,2.0120075037397612e-19,J1910+0728
5.4152e-15,0.411158865683,4e-12,7e-20,J1910+1017
2.57067e-13,0.53149303397,2e-11,4e-18,J1910+1026
8.229729990184254e-15,1.4417415926120616,1.4550331739072946e-11,6.235856459624816e-20,J1910+1231
9.678383577758268e-21,0.0049835840186727145,1.7385276769819058e-16,7.450832901351025e-25,J1910+1256
1.77719071452549e-16,1.3606029279810914,7.404961310522876e-10,5.738845015655228e-17,J1910-0112
2.192806772561037e-15,0.5046060554097552,1.0185090846247717e-11,2.5462727131006176e-21,J1910-0309
5.960802096191427e-16,0.557609247999215,3.1092807345425e-11,4.3529930283595515e-19,J1910-0556
3.6991559010898516e-20,0.0023323668555057,1.631980544598464e-15,3.807954604063083e-22,J1910-5320
-2.9237719242929705e-21,0.003266186623347789,7.467582540975224e-16,7.4675825409752235e-25,J1910-5959A
-7.9041e-19,0.008357798500844,2e-15,5e-23,J1910-5959B
2.16e-21,0.0052773269323093,1.5e-15,2.0000000000000002e-23,J1910-5959C
9.6431e-19,0.009035285247765,4e-15,6e-23,J1910-5959D
-4.3435e-19,0.00457176593975,2e-15,3e-23,J1910-5959E
7.412195348266147e-19,0.008485493936966664,1.4400721470859604e-14,6.480324661886827e-23,J1910-5959F
-6.58e-21,0.003618524251059,2e-15,2.0000000000000002e-23,J1911+0101A
-2e-21,0.005384325706188,9e-15,3e-22,J1911+0101B
1.751e-17,0.273706758194,2e-12,1.8e-19,J1911+0921
3.548e-15,0.323857547341,5e-12,7e-19,J1911+0925
1.216555e-14,0.190872844929,1.2e-11,1.6e-19,J1911+1051
1.8899e-15,1.01046173336,9e-11,6e-19,J1911+1301
1.586e-16,0.299992040976,1e-12,7e-20,J1911+1336
1.6924031836629314e-20,0.00462596253977519,4.279905883880665e-17,2.1399529419403323e-25,J1911+1347
1.31e-17,0.46040581878,1.4e-10,5e-19,J1911+1758
1.395e-20,0.003625745633114,5e-15,4.0000000000000004e-23,J1911-1114
1.5762e-14,0.409349485862,6e-12,8e-19,J1912+1036
1.0177511379890627e-14,2.232969028273125,7.479226021840536e-12,3.988920544987445e-20,J1912+2104
2.25e-16,0.621976,,4e-18,J1912+2525
2.859252048164086e-20,0.025068048259737862,2.5136281742101855e-14,8.169291566183104e-22,J1912-0952
2.78904e-13,1.61612987171,1.6e-10,1.6e-17,J1913+0446
1.7969e-15,0.661997424287,7e-12,3e-19,J1913+0523
9.612454593992623e-21,0.005026861231753213,7.580800152991028e-16,2.0215467074642742e-23,J1913+0618
2.829e-15,1.25718110369,7e-11,7e-18,J1913+0657
4.569558454389688e-15,0.13440900357458888,1.0839468145148308e-11,7.226312096769298e-19,J1913+0832
1.7620275453554832e-14,0.1632505367862031,5.3301475521966905e-14,5.330147553438587e-22,J1913+0904
4.32e-16,1.24196459936,3e-11,4e-18,J1913+0936
1.673691405120935e-14,0.8371481964918737,4.20490261733758e-11,5.606536823117026e-18,J1913+1000
3.381446369598559e-15,0.03590997888212499,1.5474318999775955e-14,1.676384558562373e-22,J1913+1011
1.9546e-16,0.190067107649,3e-12,1.2e-19,J1913+1050
1.6080586537142202e-19,0.027285006852514598,1.488943197883537e-14,2.2334147968253056e-21,J1913+1102
3.404e-16,0.923871917718,1.1e-11,1.7e-18,J1913+11025
5.016457726359341e-15,0.3060686449663653,2.8103404629464095e-11,1.0304581697470209e-17,J1913+1145
8.677606402307249e-15,0.9233913866506538,2.5579549588218516e-13,1.705303305881235e-19,J1913+1330
8.035317219212046e-16,0.5214727140816718,1.6316027491902304e-12,1.3596689576586183e-20,J1913+1400
1.3777585074289721e-15,0.8510790064540659,4.34601285136104e-12,1.4486709504536869e-19,J1913+3732
4.068011354613646e-15,0.8259358030956224,8.86820936085774e-12,2.7286798033548265e-20,J1913-0440
1.018121071252381e-15,0.45752657350699705,1.0466528273252678e-11,3.558619612905941e-19,J1914+0219
4.531e-16,0.878889431192,9e-12,1.1e-18,J1914+0625
3.3214805255693737e-17,0.693811205741845,4.8137398921295276e-11,1.2997097708749724e-17,J1914+0631
3.1e-20,0.01851182255144,3e-14,3e-21,J1914+0659
3.02e-17,0.455499390131,6e-12,7e-19,J1914+0805
5.86395e-16,0.440039882669,4e-12,4e-21,J1914+0838
6.555e-16,0.60099749634,9e-11,1.4e-18,J1914+1122
2.1814e-15,1.15951978505,6e-11,6e-19,J1914+1428
5.902006590562805e-18,0.4591143100176222,1.0539297483147865e-12,4.215718993259147e-19,J1914+2636
2.989788979512357e-16,0.31730623323192303,1.5102486847174729e-12,1.4095654390696418e-19,J1915+0227
1.8435e-15,0.64414015325,3e-11,4e-19,J1915+0639
3.306e-15,1.54270444942,1e-10,3e-18,J1915+0738
1.39e-16,2.05831378861,7e-11,9e-18,J1915+0752
1.5709206140615689e-15,0.34277679653231347,3.524877967228651e-11,3.524877967228665e-18,J1915+0838
1.525768053155667e-14,0.40455176743998844,1.4729591928493665e-12,1.3092970603110195e-19,J1915+1009
1.531e-17,0.173647195715,2e-12,3e-20,J1915+1145
1.3671e-14,0.10004095461,3e-11,1e-18,J1915+1150
4.894202209264958e-17,0.29749412166955125,6.195192669955643e-12,7.965247718514399e-19,J1915+1410
8.618315947564403e-18,0.05903000321781323,1.0453623839685121e-14,3.48454127989504e-22,J1915+1606
4.0549507728555475e-16,1.6162314951259928,7.836612737511607e-12,4.963188067090699e-20,J1915+1647
1.0708e-14,0.54175211381,1.7e-10,1.7e-17,J1916+0748
1.981e-16,0.867880485703,5e-12,6e-19,J1916+0748g
2.9009368561114667e-15,0.4399952720672356,7.743833577660826e-12,3.29112927050601e-19,J1916+0844
1.31020451506994e-14,2.18274598952782,5.717256065759738e-10,2.3821900273998917e-16,J1916+0852
2.5184631607887415e-15,0.27025443956449635,7.303746210432e-13,5.842996968361457e-21,J1916+0951
6.809454243079566e-16,1.6183389208453556,7.85706258816873e-10,1.309510431361455e-16,J1916+1023
3.4e-17,0.62896972129,6e-11,2e-18,J1916+1030
2.34516e-14,0.227387488792,2e-12,2e-19,J1916+1225
3.6595636335245934e-15,0.28184495081361566,1.5887315259825887e-10,3.97182881517075e-19,J1916+1312
3.4696e-15,1.13745,,6e-19,J1916+3224
1.2441e-15,1.24861696429,3e-12,4e-19,J1916-2939
4.485e-17,0.8134532288005,8e-13,8e-20,J1917+0743g
1.74935e-14,2.129665364024,4e-12,2e-19,J1917+0834
7.197821874916533e-15,0.1946309827982991,3.409309751852862e-12,2.6516853626721258e-20,J1917+1353
3.24e-16,0.33472522676,4e-12,1e-18,J1917+1737
2.864940207680178e-15,0.4258972542250378,1.088330826938559e-11,5.441654134712494e-20,J1917+2224
2.2579e-15,0.856748867762,6e-12,6e-19,J1918+1311
2.1236436690054387e-13,1.1810232972981713,8.36889617256627e-11,8.368896177978105e-19,J1918+1444
2.543e-15,0.37088299877,1.9e-10,1.3e-17,J1918+1541
2.5691140305656888e-20,0.00764587288746039,5.845937221120188e-17,3.507562332672113e-24,J1918-0642
8.653e-16,0.798692542358,1.5e-11,1.5e-18,J1918-1052
7.669778204559357e-15,1.2722603747058854,2.104240399360788e-11,1.6186464610487481e-19,J1919+0021
5.89e-16,1.60398355528,6e-11,1.1e-17,J1919+0134
3.78771e-15,0.571399860595,2e-12,6e-20,J1919+1314
2.161e-16,0.562789986697,3e-12,4e-19,J1919+1645
1.705e-15,2.081343459724,9e-12,4e-19,J1919+1745
5.458658592142009e-16,0.6515120940705694,2.1223400436010927e-11,2.122340043601093e-18,J1919+2621
6.475996319443532e-15,2.215801738886563,1.9639109384210865e-10,2.945866407631632e-17,J1920+1040
1.559901299381199e-16,0.5098858204508795,4.419720348246731e-11,1.8198848492780657e-17,J1920+1110
3.4357041996351e-17,0.7855218495267271,3.70226745650334e-12,3.7022674565033406e-20,J1920+2650
3.928e-16,1.037824001161,1.9e-11,7e-19,J1920-0950
1.935e-20,0.00249637181443,2e-16,3e-23,J1921+0137
5.363290345382534e-15,0.21064841210281343,1.3311826056431013e-12,5.768457957786813e-19,J1921+0812
9.576e-15,0.562302288458,1.4e-11,1e-18,J1921+0921
5.600660122534058e-15,0.6181825908316038,1.146449146821822e-11,5.3500960185421655e-20,J1921+1419
9.8036e-16,0.1435756814094,2e-13,2e-20,J1921+1544
2.2345e-14,0.93644800775,1.9e-10,2e-18,J1921+1630
3.819643383300706e-20,0.0026463414494692257,1.4006246134357764e-16,4.902186147025218e-24,J1921+1929
8.95506289861924e-16,0.8210350805732228,5.392788828255029e-12,2.6963944141277708e-20,J1921+1948
5e-17,0.76068138902,1e-11,1e-18,J1921+2003
1.3482073967414674e-15,1.3373021601894548,8.941885338236911e-13,7.153508270589755e-21,J1921+2153
6.024514600049442e-16,0.7942538795222012,5.6775530262246053e-11,1.2616784502721374e-18,J1921-0510
2.57e-17,0.56207429041,3e-11,1e-18,J1922+1131
1.338394e-14,0.2361708772317,3e-13,4e-20,J1922+1733
6.487501607004649e-16,1.1727634020200903,1.1002991976941889e-11,8.252243982706508e-20,J1922+2018
8.180271636180322e-15,1.0779243429815786,4.647683556769071e-11,4.647683556774425e-19,J1922+2110
4.3e-17,0.547209201831,8e-12,1e-18,J1923+1706
9.555000200181069e-21,0.003788155520882833,7.175061125197543e-18,2.1525183375592632e-25,J1923+2515
2.532919952588029e-15,0.5951928585118446,1.0627636164705018e-11,3.542545388235007e-18,J1923+4243
6.802223448980767e-17,1.149269371026972,2.641640174361463e-11,1.3208200871807316e-18,J1923-0408
3.2096e-16,0.375082251011,1.4e-11,6e-20,J1924+1628
3.64212e-13,2.9351864592,2e-10,4e-18,J1924+1631
2.56384e-15,0.1580429177826,2e-13,1e-20,J1924+1639
1.13e-16,0.758433236391,9e-12,1.7e-18,J1924+1713
1.99e-16,1.27794162459,4e-11,8e-18,J1924+1917
2.09e-15,0.237790138,8e-09,1.2e-16,J1924+2040
1.046782e-14,0.0756589884532,1.1e-12,1.1e-19,J1925+1720
2.461988682527592e-15,1.0740800763472516,2.3072960208122356e-12,5.768240052030684e-20,J1926+0431
3.75e-16,0.318062050971,1.2e-11,4e-18,J1926+0737
2.1947994132918547e-16,1.324921971384814,8.777091151291108e-12,5.266254690774674e-20,J1926+1434
3.353e-17,0.308305907254,1.5e-11,4e-20,J1926+1614
3.267e-17,0.6783666636602,3e-13,2e-20,J1926+1631g
1.7994373386275416e-14,0.5798228149709086,3.698139464368673e-11,2.353361477437461e-19,J1926+1648
1.43e-15,1.34601218493,9e-11,1e-17,J1926+1928
